regexp	none	96	control/spin-fixed-work	0	54718445
regexp	none	96	regexp/find-submatch	0	373969263
regexp	none	96	regexp/anchored-lines	0	168184743
regexp	none	96	regexp/replace	0	394517137
json	none	128	control/spin-fixed-work	0	54683366
json	none	128	json/marshal	0	244802184
json	none	128	json/unmarshal	0	369477700
sortmap	none	96	control/spin-fixed-work	0	54678485
sortmap	none	96	sort/ints	0	221680989
sortmap	none	96	sort/slice-callback	0	88457899
sortmap	none	96	map/build-probe	0	201173037
sortmap	a32	64	control/spin-fixed-work	0	54676846
sortmap	a32	64	sort/ints	0	218196584
sortmap	a32	64	sort/slice-callback	0	88040259
sortmap	a32	64	map/build-probe	0	200409276
interp	loop32	64	control/spin-fixed-work	0	54696766
interp	loop32	64	interp/bytecode-loop	0	673149228
p256	a32	64	control/spin-fixed-work	0	54719447
p256	a32	64	p256/sign-verify	0	294219588
p256	a32	64	p256/verify	0	214639181
json	a32	64	control/spin-fixed-work	0	54674567
json	a32	64	json/marshal	0	225958800
json	a32	64	json/unmarshal	0	332022411
json	none	64	control/spin-fixed-work	0	54713848
json	none	64	json/marshal	0	238937062
json	none	64	json/unmarshal	0	373609479
text	a32	64	control/spin-fixed-work	1	54662128
text	a32	64	text/format-append	1	173294318
text	a32	64	text/parse	1	227020565
text	a32	64	text/sprintf	1	249054521
text	a32	64	text/utf8-decode	1	131073611
text	a32	96	control/spin-fixed-work	1	54664608
text	a32	96	text/format-append	1	185786459
text	a32	96	text/parse	1	226809686
text	a32	96	text/sprintf	1	265503789
text	a32	96	text/utf8-decode	1	130859451
sha	a32	32	control/spin-fixed-work	1	54689689
sha	a32	32	sha/sha256-1mib	1	67744549
sha	a32	32	sha/hmac-1mib	1	41107547
json	none	96	control/spin-fixed-work	1	54696049
json	none	96	json/marshal	1	250165926
json	none	96	json/unmarshal	1	366405835
json	none	32	control/spin-fixed-work	1	54686849
json	none	32	json/marshal	1	240052151
json	none	32	json/unmarshal	1	373659569
text	loop32	128	control/spin-fixed-work	1	54680849
text	loop32	128	text/format-append	1	171672801
text	loop32	128	text/parse	1	225803009
text	loop32	128	text/sprintf	1	253022414
text	loop32	128	text/utf8-decode	1	129234732
regexp	loop32	128	control/spin-fixed-work	1	54660850
regexp	loop32	128	regexp/find-submatch	1	397952773
regexp	loop32	128	regexp/anchored-lines	1	167538115
regexp	loop32	128	regexp/replace	1	418374969
json	a32	96	control/spin-fixed-work	1	54656010
json	a32	96	json/marshal	1	229889459
json	a32	96	json/unmarshal	1	337256677
interp	loop32	32	control/spin-fixed-work	1	54645971
interp	loop32	32	interp/bytecode-loop	1	670095429
sortmap	loop32	64	control/spin-fixed-work	1	54637171
sortmap	loop32	64	sort/ints	1	221267247
sortmap	loop32	64	sort/slice-callback	1	87511826
sortmap	loop32	64	map/build-probe	1	207747505
text	loop32	64	control/spin-fixed-work	1	54657571
text	loop32	64	text/format-append	1	176669135
text	loop32	64	text/parse	1	227057378
text	loop32	64	text/sprintf	1	302015025
text	loop32	64	text/utf8-decode	1	129748257
sha	loop32	64	control/spin-fixed-work	1	54685092
sha	loop32	64	sha/sha256-1mib	1	67756833
sha	loop32	64	sha/hmac-1mib	1	41116108
p256	a32	64	control/spin-fixed-work	1	54718611
p256	a32	64	p256/sign-verify	1	294606374
p256	a32	64	p256/verify	1	214729879
