sortmap	a16	20	sort/ints	0	218658219
sortmap	a16	20	sort/slice-callback	0	87530535
sortmap	a16	20	map/build-probe	0	210343823
sha	loop32	16	control/spin-fixed-work	0	54666475
sha	loop32	16	sha/sha256-1mib	0	67856932
sha	loop32	16	sha/hmac-1mib	0	41171096
sha	a16	8	control/spin-fixed-work	0	54691154
sha	a16	8	sha/sha256-1mib	0	67854932
sha	a16	8	sha/hmac-1mib	0	41200137
interp	loop32	12	control/spin-fixed-work	0	54670434
interp	loop32	12	interp/bytecode-loop	0	669840195
sortmap	none	28	control/spin-fixed-work	0	54660874
sortmap	none	28	sort/ints	0	220012504
sortmap	none	28	sort/slice-callback	0	89019142
sortmap	none	28	map/build-probe	0	179284249
json	head32	8	control/spin-fixed-work	0	54769955
json	head32	8	json/marshal	0	234227925
json	head32	8	json/unmarshal	0	344544958
flate	head32	24	control/spin-fixed-work	0	54714634
flate	head32	24	flate/compress	0	186618481
flate	head32	24	flate/decompress	0	343517034
sha	head32	20	control/spin-fixed-work	0	54667474
sha	head32	20	sha/sha256-1mib	0	67808531
sha	head32	20	sha/hmac-1mib	0	41178497
flate	a64	20	control/spin-fixed-work	0	54685395
flate	a64	20	flate/compress	0	194649675
flate	a64	20	flate/decompress	0	352742353
text	a64	12	control/spin-fixed-work	0	54677194
text	a64	12	text/format-append	0	197032645
text	a64	12	text/parse	0	227154894
text	a64	12	text/sprintf	0	302072296
text	a64	12	text/utf8-decode	0	130139238
text	a16	16	control/spin-fixed-work	0	54680275
text	a16	16	text/format-append	0	189218852
text	a16	16	text/parse	0	227104534
text	a16	16	text/sprintf	0	292562015
text	a16	16	text/utf8-decode	0	130995202
json	loop32	4	control/spin-fixed-work	0	54676234
json	loop32	4	json/marshal	0	234605566
json	loop32	4	json/unmarshal	0	335004237
sortmap	a16	28	control/spin-fixed-work	0	54666395
sortmap	a16	28	sort/ints	0	219105140
sortmap	a16	28	sort/slice-callback	0	87282375
sortmap	a16	28	map/build-probe	0	200352099
sha	loop32	0	control/spin-fixed-work	0	54739275
sha	loop32	0	sha/sha256-1mib	0	67845771
sha	loop32	0	sha/hmac-1mib	0	41173296
text	a32	0	control/spin-fixed-work	0	54693474
text	a32	0	text/format-append	0	194329753
text	a32	0	text/parse	0	228911862
text	a32	0	text/sprintf	0	278948876
text	a32	0	text/utf8-decode	0	131308203
flate	a32	0	control/spin-fixed-work	0	54681475
flate	a32	0	flate/compress	0	185675676
flate	a32	0	flate/decompress	0	351766508
interp	a16	20	control/spin-fixed-work	0	54685235
interp	a16	20	interp/bytecode-loop	0	683880933
p256	loop32	16	control/spin-fixed-work	0	54713234
p256	loop32	16	p256/sign-verify	0	294619704
p256	loop32	16	p256/verify	0	215019722
sha	head32	0	control/spin-fixed-work	0	54682154
sha	head32	0	sha/sha256-1mib	0	67893172
sha	head32	0	sha/hmac-1mib	0	41231376
interp	a64	20	control/spin-fixed-work	0	54654154
interp	a64	20	interp/bytecode-loop	0	669388509
interp	a32	12	control/spin-fixed-work	0	54647714
interp	a32	12	interp/bytecode-loop	0	669735991
interp	none	8	control/spin-fixed-work	0	54657474
interp	none	8	interp/bytecode-loop	0	686487383
regexp	head32	20	control/spin-fixed-work	0	54686754
regexp	head32	20	regexp/find-submatch	0	375829891
regexp	head32	20	regexp/anchored-lines	0	170862253
regexp	head32	20	regexp/replace	0	392689443
p256	a16	20	control/spin-fixed-work	0	54722554
p256	a16	20	p256/sign-verify	0	293774380
p256	a16	20	p256/verify	0	214554000
flate	none	0	control/spin-fixed-work	0	54671475
flate	none	0	flate/compress	0	189830733
flate	none	0	flate/decompress	0	350294821
regexp	none	24	control/spin-fixed-work	0	54711315
regexp	none	24	regexp/find-submatch	0	368691700
regexp	none	24	regexp/anchored-lines	0	174275666
regexp	none	24	regexp/replace	0	393085205
regexp	none	28	control/spin-fixed-work	0	54723394
regexp	none	28	regexp/find-submatch	0	372750677
regexp	none	28	regexp/anchored-lines	0	168901924
regexp	none	28	regexp/replace	0	395355454
sha	none	24	control/spin-fixed-work	0	54701834
sha	none	24	sha/sha256-1mib	0	67952251
sha	none	24	sha/hmac-1mib	0	41209497
flate	loop32	16	control/spin-fixed-work	0	54702075
flate	loop32	16	flate/compress	0	189973374
